stop_name,type,line_name,stop_id,location,identifier,neighbourhood,district,east_west,postal_code
Großglienickerweg Ecke Kladowerdamm,autobus,A34,1965419,"52.48313296,13.18267729",,Gatow,Spandau,west,14089
Krankenhaus Hohengatow,autobus,A34,1965420,"52.47044988,13.16939160",,Gatow,Spandau,west,14089
Krankenhaus Havelhöhe,autobus,A34,1965421,"52.46291933,13.15899083",,Kladow,Spandau,west,14089
Alt-Kladow Ecke Kladowerdamm,autobus,A34,1965422,"52.45345793,13.14387535",,Kladow,Spandau,west,14089
Schweizerhaus,autobus,A34,1965423,"52.46175022,13.13357880",,Kladow,Spandau,west,14089
Gutshof,autobus,A34,1965424,"52.47510904,13.12071054",,Kladow,Spandau,west,14089
Alt-Gatow,autobus,A34 E,1965425,"52.48331436,13.18269333",,Gatow,Spandau,west,14089
Großglienickerweg,autobus,A34 E,1965426,"52.48155728,13.17437384",,Gatow,Spandau,west,14089
Siedlung Habichtswald,autobus,A34 E,1965427,"52.47953016,13.14206961",,Gatow,Spandau,west,14089
Krampnitzerweg Ecke Sakrower Landstrasse,autobus,A35,1965428,"52.45224947,13.13839944",,Kladow,Spandau,west,14089
"Kladow, Hottengrund",autobus,A35,1965429,"52.44608218,13.12631025",,Kladow,Spandau,west,14089
"Kladow, Dorfplatz",autobus,A35 E,1965430,"52.45233907,13.13858722",,Kladow,Spandau,west,14089
Sarkower Landstrasse Ecke Kladowerdamm,autobus,A35 E,1965431,"52.45336191,13.14374514",,Kladow,Spandau,west,14089
Krampnitzerweg Ecke Sarkower Landstrasse,autobus,A35 E,1965432,"52.45227850,13.13840632",,Kladow,Spandau,west,14089
Pottensteinerweg Ecke Selbitzerstrasse,autobus,A35 E,1965433,"52.45051486,13.12165202",,Kladow,Spandau,west,14089
Lanzendorferweg Ecke Pottensteinerweg,autobus,A35 E,1965434,"52.45047761,13.11861910",,Kladow,Spandau,west,14089
Altenheim Hottengrund,autobus,A35 E,1965435,"52.44892367,13.11423775",,Kladow,Spandau,west,14089
"Zehlendorf, Potsdamerstrasse Ecke Fischerhüttenstrasse",autobus,A48,1965436,"52.43574406,13.25604513",,Zehlendorf,Steglitz-Zehlendorf,west,14163
Teltowerdamm Ecke Potsdamerstrasse,autobus,A48,1965437,"52.43506854,13.26043342",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Sundgauerstrasse Ecke Potsdamerstrasse,autobus,A48,1965438,"52.43835132,13.27139377",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Dahlemerweg Ecke Berlinerstrasse,autobus,A48,1965439,"52.44188094,13.28273380",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Drakestrasse Ecke Unter den Eichen,autobus,A48,1965440,"52.44573233,13.29369722",,Lichterfelde,Steglitz-Zehlendorf,west,12203
Hindenburgdamm Ecke Schloßstrasse,autobus,A48,1965441,"52.45348338,13.31557093",,Steglitz,Steglitz-Zehlendorf,west,12165
Bundesallee Ecke Schloßstrasse,autobus,A48,1965442,"52.46491935,13.32846219",,Friedenau,Tempelhof-Schöneberg,west,12161
Innsbruckerplatz,autobus,A48,1965443,"52.47847894,13.34403026",,Schöneberg,Tempelhof-Schöneberg,west,10827
Pallasstrasse Ecke Potsdamerstrasse,autobus,A48,1965444,"52.49433810,13.36106238",,Schöneberg,Tempelhof-Schöneberg,west,10783
U-Bhf. Bülowstrasse,autobus,A48,1965445,"52.49787470,13.36212460",,Schöneberg,Tempelhof-Schöneberg,west,10783
Tiergartenstrasse/Philharmonie,autobus,A48,1965446,"52.51075589,13.36887626",,Tiergarten,Mitte,west,10785
"Roseneck, Rheinbabenallee",autobus,A50,1965447,"52.47593478,13.28212574",,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Forckenbeckstrasse Ecke Hohenzollerndamm,autobus,A50,1965448,"52.48221132,13.29002747",,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Rudolstädterstrasse,autobus,A50,1965449,"52.48842112,13.30215328",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10713
U-Bhf. Fehrbellinerplatz,autobus,A50,1965450,"52.49038178,13.31421227",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10707
Uhlandstrasse Ecke Güntzelstrasse,autobus,A50,1965451,"52.49152711,13.32321130",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10717
Pragerplatz,autobus,A50,1965452,"52.49295457,13.33315040",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10779
Königstrasse Ecke Am Großen Wannsee,autobus,A51,1965453,"52.42049713,13.16716791",,Wannsee,Steglitz-Zehlendorf,west,14109
Krankenhaus Heckeshorn,autobus,A51,1965454,"52.43498873,13.16171669",,Wannsee,Steglitz-Zehlendorf,west,14109
"Marienfelde, Stadtrandsiedlung",autobus,A52,1965455,"52.40262128,13.35330799",,Marienfelde,Tempelhof-Schöneberg,west,12279
Alt-Marienfelde Ecke Merienfelderallee,autobus,A52,1965456,"52.41341610,13.36332925",,Marienfelde,Tempelhof-Schöneberg,west,12279
Kettingerstrasse Ecke Buckowerchaussee,autobus,A52,1965457,"52.41324337,13.39549820",,Lichtenrade,Tempelhof-Schöneberg,west,12305
Lichtenraderdamm Ecke Buckowerchaussee,autobus,A52,1965458,"52.41453449,13.40113965",,Lichtenrade,Tempelhof-Schöneberg,west,12305
Bühlerweg,autobus,A52,1965459,"52.41733641,13.41295295",,Buckow,Neukölln,west,12349
Buckower Friedhaus,autobus,A52,1965460,"52.42153161,13.43021506",,Buckow,Neukölln,west,12349
Buckowerdamm Ecke Alt-Buckow,autobus,A52,1965461,"52.42364174,13.43667664",,Buckow,Neukölln,west,12349
Grünerweg Ecke Johannisthalerchaussee,autobus,A52,1965462,"52.42961354,13.45376113",,Gropiusstadt,Neukölln,west,12351
Triftweg Ecke Johannisthalerchaussee,autobus,A52,1965463,"52.43169737,13.45951197",,Gropiusstadt,Neukölln,west,12351
Rudowerstrasse Ecke Johannisthalerchaussee,autobus,A52,1965464,"52.43433594,13.46904495",,Buckow,Neukölln,west,12351
Efeuweg Ecke Rudowerstrasse,autobus,A52,1965465,"52.42964562,13.47798792",,Rudow,Neukölln,west,12357
Wildmeisterdamm Ecke Neuköllnerstrasse,autobus,A52,1965466,"52.42576178,13.48322598",,Rudow,Neukölln,west,12357
Köpenickerstrasse Ecke Neuköllnerstrasse,autobus,A52,1965467,"52.41678547,13.49425005",,Rudow,Neukölln,west,12355
Friedhof Rudow,autobus,A52,1965468,"52.42113122,13.50319915",,Rudow,Neukölln,west,12355
Mimosenweg Ecke Köpenickerstrasse,autobus,A52,1965469,"52.42288858,13.50912841",,Rudow,Neukölln,west,12357
Stubenraustrasse Ecke Kanalstrasse,autobus,A52,1965470,"52.43167573,13.49524803",,Rudow,Neukölln,west,12357
"Nikolassee, Alemannenstrasse",autobus,A53,1965471,"52.42669871,13.19137081",,Nikolassee,Steglitz-Zehlendorf,west,14129
Krottnauererstrasse Ecke Spanische Allee,autobus,A53,1965472,"52.43404562,13.20665810",,Nikolassee,Steglitz-Zehlendorf,west,14129
Waldemarplatz,autobus,A53,1965473,"52.43775537,13.22018978",,Zehlendorf,Steglitz-Zehlendorf,west,14129
Argentinischeallee Ecke Matterhornstrasse,autobus,A53,1965474,"52.43689574,13.23140795",,Zehlendorf,Steglitz-Zehlendorf,west,14163
Knesebeckstrasse Ecke Seehofstrasse,autobus,A53,1965475,"52.42892135,13.26769723",,Zehlendorf,Steglitz-Zehlendorf,west,14167
Dahlemerweg,autobus,A53,1965476,"52.42634636,13.27683264",,Zehlendorf,Steglitz-Zehlendorf,west,14167
4. Ring,autobus,A53,1965477,"52.42250631,13.28694906",,Lichterfelde,Steglitz-Zehlendorf,west,14167
Luzernerstrasse,autobus,A53,1965478,"52.42403869,13.29291061",,Lichterfelde,Steglitz-Zehlendorf,west,12205
Thunerplatz,autobus,A53,1965479,"52.42373316,13.29626016",,Lichterfelde,Steglitz-Zehlendorf,west,12205
Ostpreußendamm Ecke Königsbergerstrasse,autobus,A53,1965480,"52.43081146,13.31748700",,Lichterfelde,Steglitz-Zehlendorf,west,12207
Lankwitzerstrasse Ecke Königsbergerstrasse,autobus,A53,1965481,"52.42780591,13.32637508",,Lichterfelde,Steglitz-Zehlendorf,west,12209
"Grunewald, Roseneck",autobus,A60,1965482,"52.47593599,13.28214054",,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Warnemünderstrasse Ecke Hundekehlestrasse,autobus,A60,1965483,"52.47539579,13.29037056",,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Aoppoterstrasse Ecke Breitestrasse,autobus,A60,1965484,"52.47327825,13.29894085",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,14199
Hamburgerstrasse Ecke Mecklenburgischestrasse,autobus,A60,1965485,"52.47537517,13.30356645",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,14197
U-Bhf. Heidelbergerplatz,autobus,A60,1965486,"52.48045045,13.31283560",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10713
Brabanterplatz,autobus,A60,1965487,"52.48197504,13.31612866",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10713
Am Volkspark,autobus,A60,1965488,"52.48322207,13.32036834",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10713
Berlinerstrasse Ecke Blissestrasse,autobus,A60,1965489,"52.48650431,13.32037437",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10715
Postamt,autobus,A60,1965490,"52.48905066,13.32277037",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10717
Güntzelstrasse Ecke Uhlandstrasse,autobus,A60,1965491,"52.49152414,13.32320274",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10717
Ludwigkirchstrasse Ecke Uhlandstrasse,autobus,A60,1965492,"52.49794390,13.32441187",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10719
Kurfürstendamm Ecke Uhlandstrasse,autobus,A60,1965493,"52.50251711,13.32521539",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10719
Zobeltitzstrasse Ecke Eichborndamm,autobus,A61,1965494,"52.56961198,13.31256257",,Reinickendorf,Reinickendorf,west,13403
"Reinickendorf, Sportplatz",autobus,A61,1965495,"52.57376583,13.35206207",,Reinickendorf,Reinickendorf,west,13407
Schillingstrasse Ecke Scharnweberstrasse,autobus,A61,1965496,"52.56595210,13.32024014",,Reinickendorf,Reinickendorf,west,13405
Humboldtstrasse Ecke Ollenhauerstrasse,autobus,A61,1965497,"52.56924651,13.32987792",,Reinickendorf,Reinickendorf,west,13403
Sebastianfriedhof,autobus,A61,1965498,"52.57100250,13.33636094",,Reinickendorf,Reinickendorf,west,13403
Teichstrasse Ecke Lindauerallee,autobus,A61,1965499,"52.57438307,13.34770098",,Reinickendorf,Reinickendorf,west,13407
Pankowerallee Ecke Residenzstrasse,autobus,A61,1965500,"52.56384896,13.36424475",,Reinickendorf,Reinickendorf,west,13409
Osloerstrasse Ecke Schwedenstrasse,autobus,A61,1965501,"52.55665602,13.37386300",,Gesundbrunnen,Mitte,west,13359
Exerzierstrasse Ecke Badstrasse,autobus,A61,1965502,"52.55379747,13.37714659",,Gesundbrunnen,Mitte,west,13357
Usedomerstrasse Ecke Brunnenstrasse,autobus,A61,1965503,"52.54112092,13.39378151",,Gesundbrunnen,Mitte,west,13355
Bernauerstrasse Ecke Brunnenstrasse,autobus,A61,1965504,"52.53825329,13.39598562",,Gesundbrunnen,Mitte,west,13355
Gartenplatz,autobus,A61,1965505,"52.53856590,13.38400528",,Gesundbrunnen,Mitte,west,13355
"Wittenau, Cyclopstrasse",autobus,A62,1965506,"52.59725578,13.33260500",,Wittenau,Reinickendorf,west,13437
Bonhoeffer-Heim,autobus,A62,1965507,"52.57940413,13.33327468",,Wittenau,Reinickendorf,west,13437
August-Viktoria-Allee Ecke Ollenhauerstrasse,autobus,A62,1965508,"52.56925361,13.32991992",,Reinickendorf,Reinickendorf,west,13403
Saatwinklerdamm Ecke Kurt-Schumacherdamm,autobus,A62,1965509,"52.54801382,13.30054760",,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,west,13627
Olbersstrasse Ecke Tegelerweg,autobus,A62,1965510,"52.52929187,13.29626447",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10589
Richard-Wagner-Platz,autobus,A62,1965511,"52.51749099,13.30639710",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10585
Leibnizstrasse Ecke Otto-Suhr-Allee,autobus,A62,1965512,"52.51466736,13.31516095",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10585
Marburgerstrasse Ecke Tauentzstrasse,autobus,A62,1965513,"52.50374577,13.33767470",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10789
Radelandstrasse Ecke Niederheideweg,autobus,A63,1965514,"52.56621908,13.15706778",,Hakenfelde,Spandau,west,13589
Falkenseerchausee Ecke Zweibrückerstrasse,autobus,A63,1965515,"52.54677033,13.18877220",,Falkenhagener Feld,Spandau,west,13583
Falkenseerplatz,autobus,A63,1965516,"52.54036212,13.20329943",,Spandau,Spandau,west,13585
Am Juliusturm Ecke Breitestrasse,autobus,A63,1965517,"52.53883445,13.20752168",,Spandau,Spandau,west,13597
Hochgerichtstrasse Ecke Seegefelderstrasse,autobus,A63,1965518,"52.53843535,13.18239370",,Spandau,Spandau,west,13583
Seegefelderweg (Stadtgrenze),autobus,A63,1965519,"52.54974478,13.12896856",,Staaken,Spandau,west,13591
Vinetaplatz,autobus,A64,1965520,"52.54113780,13.39842130",,Gesundbrunnen,Mitte,west,13355
Demminerstrasse Ecke Brunnenstrasse,autobus,A64,1965521,"52.54111761,13.39374567",,Gesundbrunnen,Mitte,west,13355
Prinzenallee Ecke Badstrasse,autobus,A64,1965522,"52.55228673,13.38144563",,Gesundbrunnen,Mitte,west,13357
Schulstrasse Ecke Exerzierstrasse,autobus,A64,1965523,"52.55396009,13.37150078",,Gesundbrunnen,Mitte,west,13347
Reinickendorferstrasse Ecke Schulstrasse,autobus,A64,1965524,"52.55156918,13.36734986",,Wedding,Mitte,west,13347
Leopoldplatz,autobus,A64,1965525,"52.54647397,13.35923348",,Wedding,Mitte,west,13353
Antwerpenerstrasse Ecke Luxemburgerstrasse,autobus,A64,1965526,"52.54411217,13.35493853",,Wedding,Mitte,west,13353
Seestrasse Ecke Amrumerstrasse,autobus,A64,1965527,"52.54624999,13.34402033",,Wedding,Mitte,west,13353
Otawistrasse Ecke Afrikanischestrasse,autobus,A64,1965528,"52.55252523,13.33695423",,Wedding,Mitte,west,13351
Müllerstrasse Ecke Afrikanischestrasse,autobus,A64,1965529,"52.56099646,13.33337509",,Wedding,Mitte,west,13349
Holländerstrasse Ecke Septimerstrasse,autobus,A64,1965530,"52.56428064,13.33860259",,Reinickendorf,Reinickendorf,west,13407
Goebelplatz,autobus,A65,1965531,"52.53812718,13.27991415",,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,west,13627
Kurt-Schumacherdamm Ecke Heckerdamm,autobus,A65,1965532,"52.53963822,13.29511816",,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,west,13627
Jakob-Kaiser-Platz,autobus,A65,1965533,"52.53673970,13.29360488",,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,west,13627
Spandauerdamm Ecke Stadtautobahn,autobus,A65,1965534,"52.51857668,13.28324220",,Charlottenburg,Charlottenburg-Wilmersdorf,west,14059
Messedamm/Kaiserdamm,autobus,A65,1965535,"52.50999174,13.28179716",,Westend,Charlottenburg-Wilmersdorf,west,14057
Hohenzollerndamm Ecke Stadtautobahn,autobus,A65,1965536,"52.48792296,13.30056111",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10713
Heidelbergerplatz,autobus,A65,1965537,"52.48025668,13.31250043",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10713
Blissestrasse Ecke Detmolderstrasse,autobus,A65,1965538,"52.47880087,13.32030264",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10713
Sachsendamm Ecke Eberstrasse,autobus,A65,1965539,"52.48014721,13.35216118",,Schöneberg,Tempelhof-Schöneberg,west,10827
Alboinstrasse Ecke Schönebergerstrasse,autobus,A65,1965540,"52.46976839,13.37206381",,Tempelhof,Tempelhof-Schöneberg,west,12103
Manteuffelstrasse Ecke Alt-Tempelhof,autobus,A65,1965541,"52.46635995,13.37809676",,Tempelhof,Tempelhof-Schöneberg,west,12103
Tempelhoferdamm Ecke Alt-Tempelhof,autobus,A65,1965542,"52.46591642,13.38560642",,Tempelhof,Tempelhof-Schöneberg,west,12099
Oberlandstrasse Ecke Germaniastrasse,autobus,A65,1965543,"52.46346249,13.40208263",,Tempelhof,Tempelhof-Schöneberg,west,12099
Hermannstrasse Ecke Silberstreinstrasse,autobus,A65,1965544,"52.46642674,13.43196471",,Neukölln,Neukölln,west,12051
Karl-Marx-Strasse Ecke Saalestrasse,autobus,A65,1965545,"52.46972817,13.44159100",,Neukölln,Neukölln,west,12055
Schulenburgpark,autobus,A65,1965546,"52.46654457,13.47034123",,Neukölln,Neukölln,west,12057
Düppel-Süd,autobus,A66,1965547,"52.42123797,13.22684635",,Zehlendorf,Steglitz-Zehlendorf,west,14165
Fercherstrasse Ecke Berlepschstrasse,autobus,A66,1965548,"52.42335989,13.23473134",,Zehlendorf,Steglitz-Zehlendorf,west,14165
Andreezeile Ecke Teltowerdamm,autobus,A66,1965549,"52.41045731,13.26713203",,Zehlendorf,Steglitz-Zehlendorf,west,14167
Clayallee Ecke Teltowerdamm,autobus,A66,1965550,"52.43506597,13.26042887",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Schützallee Ecke Onkel-Tom-Strasse,autobus,A66,1965551,"52.44062659,13.25520351",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Oranienstrasse Ecke Lindenstrasse,autobus,A67,1965552,"52.50709187,13.39827273",,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Moritzplatz,autobus,A67,1965553,"52.50382794,13.41018325",,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
U-Bhf. Kottbusser Tor,autobus,A67,1965554,"52.49912276,13.41824117",,Kreuzberg,Friedrichshain-Kreuzberg,west,10999
Kottbusser Brücke,autobus,A67,1965555,"52.49603084,13.42007040",,Kreuzberg,Friedrichshain-Kreuzberg,west,10967
Hermannplatz,autobus,A67,1965556,"52.48778873,13.42539348",,Neukölln,Neukölln,west,10967
Erkstrasse Ecke Sonnenallee,autobus,A67,1965557,"52.48167374,13.44011151",,Neukölln,Neukölln,west,12045
Hertzbergplatz,autobus,A67,1965558,"52.47754135,13.44849300",,Neukölln,Neukölln,west,12059
Dammweg Ecke Sonnenallee,autobus,A67,1965559,"52.47025948,13.46464808",,Neukölln,Neukölln,west,12057
Neuköllnerallee Ecke Grenzallee,autobus,A67,1965560,"52.46813425,13.46058472",,Neukölln,Neukölln,west,12057
Am Oberhafen,autobus,A67,1965561,"52.46501730,13.45059418",,Neukölln,Neukölln,west,12057
U-Bhf. Grenzallee,autobus,A67,1965562,"52.46369510,13.44423173",,Britz,Neukölln,west,12359
Buschkrug,autobus,A67,1965563,"52.45247090,13.45074820",,Britz,Neukölln,west,12359
Onkel-Herse-Strasse Eke Buschkrugallee,autobus,A67,1965564,"52.44826580,13.45393194",,Britz,Neukölln,west,12359
Parchimerallee Ecke Buschkrugallee,autobus,A67,1965565,"52.44508591,13.45520007",,Britz,Neukölln,west,12359
Otto-Wels-Ring Ecke Str. 454,autobus,A67,1965566,"52.43499737,13.45373288",,Gropiusstadt,Neukölln,west,12351
Thielallee Ecke Königin-Luise-Strasse,autobus,A68,1965567,"52.45813421,13.28704347",,Dahlem,Steglitz-Zehlendorf,west,14195
U-Bhf. Dahlem-Dorf,autobus,A68,1965568,"52.45807070,13.28970695",,Dahlem,Steglitz-Zehlendorf,west,14195
Arnimallee Ecke Königin-Luise-Strasse,autobus,A68,1965569,"52.45776572,13.29858724",,Dahlem,Steglitz-Zehlendorf,west,14195
Lepsiusstrasse Ecke Grunewaldstrasse,autobus,A68,1965570,"52.45878275,13.31560706",,Steglitz,Steglitz-Zehlendorf,west,12165
Breitestrasse Ecke Albrechtstrasse,autobus,A68,1965571,"52.45436072,13.32829610",,Steglitz,Steglitz-Zehlendorf,west,12167
Bismarckstrasse Ecke Bergstrasse,autobus,A68,1965572,"52.45863794,13.33929802",,Steglitz,Steglitz-Zehlendorf,west,12169
Munsterdamm Ecke Bergstrasse,autobus,A68,1965573,"52.45910801,13.34873117",,Schöneberg,Tempelhof-Schöneberg,west,12157
Alboinstrasse Ecke Arnulfstrasse,autobus,A68,1965574,"52.45573855,13.36988790",,Schöneberg,Tempelhof-Schöneberg,west,12105
Tempelhoferdamm Ecke Friedrich-Karl-Strasse,autobus,A68,1965575,"52.45579853,13.38396054",,Tempelhof,Tempelhof-Schöneberg,west,12099
Kaiserin-Augusta-Strasse,autobus,A68,1965576,"52.45936602,13.38446422",,Tempelhof,Tempelhof-Schöneberg,west,12099
Alt-Tempelhof Ecke Tempelhoferdamm,autobus,A68,1965577,"52.46601300,13.38558828",,Tempelhof,Tempelhof-Schöneberg,west,12099
U-Bhf. Tempelhof,autobus,A68,1965578,"52.46987510,13.38558706",,Tempelhof,Tempelhof-Schöneberg,west,12099
Eichkamp,autobus,A69,1965579,"52.48991827,13.25954128",,Westend,Charlottenburg-Wilmersdorf,west,14055
Trabenerstrasse Ecke Halenseestrasse,autobus,A69,1965580,"52.49735494,13.28272174",,Grunewald,Charlottenburg-Wilmersdorf,west,10711
Bleibtreustrasse Ecke Kurfürstendamm,autobus,A69,1965581,"52.50160348,13.31946411",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10707
Nürnbergerstrasse Ecke Kurfürstenstrasse,autobus,A69,1965582,"52.50512043,13.34120096",,Tiergarten,Mitte,west,10787
An der Urania,autobus,A69,1965583,"52.50313264,13.34990933",,Tiergarten,Mitte,west,10787
Tiergartenstrasse Ecke Klingelhöferstrasse,autobus,A69,1965584,"52.50956693,13.35136665",,Tiergarten,Mitte,west,10785
Kongreßhalle,autobus,A69,1965585,"52.51763253,13.36319698",,Tiergarten,Mitte,west,10557
John-Foster-Dulles-Allee Ecke Neue Verbindungsstrasse,autobus,A69,1965586,"52.51741103,13.37050573",,Tiergarten,Mitte,west,10557
Moltkebrücke,autobus,A69,1965587,"52.52163755,13.36922927",,Tiergarten,Mitte,west,10557
"Wollankstrasse, Sektorengrenze",autobus,A70,1965588,"52.56559871,13.39083019",,Gesundbrunnen,Mitte,west,13359
Soldinerstrasse Ecke Prinzenallee,autobus,A70,1965589,"52.55868402,13.38625492",,Gesundbrunnen,Mitte,west,13359
Osloerstrasse Ecke Prinzenallee,autobus,A70,1965590,"52.55531797,13.38384006",,Gesundbrunnen,Mitte,west,13357
Badstrasse Ecke Pankstrasse,autobus,A70,1965591,"52.55228518,13.38146632",,Gesundbrunnen,Mitte,west,13357
Wiesenstrasse Ecke Pankstrasse,autobus,A70,1965592,"52.54760177,13.37388377",,Gesundbrunnen,Mitte,west,13357
Ravenéstrasse Ecke Reinickendorferstrasse,autobus,A70,1965593,"52.54285307,13.36977037",,Wedding,Mitte,west,13347
Weddingplatz,autobus,A70,1965594,"52.54113612,13.36850103",,Wedding,Mitte,west,13347
Tegelerstrasse Ecke Fennstrasse,autobus,A70,1965595,"52.53790109,13.36161851",,Wedding,Mitte,west,10557
Rathenowerstrasse Ecke Perlebergerstrasse,autobus,A70,1965596,"52.53247559,13.35058625",,Moabit,Mitte,west,10559
Turmstrasse Ecke Rathenowerstrasse,autobus,A70,1965597,"52.52677327,13.35526322",,Moabit,Mitte,west,10559
Krankenhaus Moabit,autobus,A70,1965598,"52.52631364,13.34776241",,Moabit,Mitte,west,10559
Rathaus Tiergarten,autobus,A70,1965599,"52.52649086,13.33835898",,Moabit,Mitte,west,10551
Berlichingenstrasse Ecke Huttenstrassse,autobus,A70,1965600,"52.52782924,13.32479771",,Moabit,Mitte,west,10553
Wiebestrasse Ecke Turmstrasse,autobus,A70,1965601,"52.52836900,13.31942444",,Moabit,Mitte,west,10553
"Wilhelmsruh, Kopenhagenerstrasse",autobus,A71,1965602,"52.58389051,13.36547285",,Wilhelmsruh,Pankow,west,13158
Lindauerallee Ecke Residenzstrasse,autobus,A71,1965603,"52.57335465,13.35896485",,Reinickendorf,Reinickendorf,west,13409
Emmentalerstrasse Ecke Residenzstrasse,autobus,A71,1965604,"52.57036326,13.36089423",,Reinickendorf,Reinickendorf,west,13409
Schäfersee,autobus,A71,1965605,"52.56412403,13.36412797",,Reinickendorf,Reinickendorf,west,13409
Reginhardstrasse Ecke Pankowerallee,autobus,A71,1965606,"52.56431243,13.37349062",,Reinickendorf,Reinickendorf,west,13409
Provinzstrasse Ecke Pankowerallee,autobus,A71,1965607,"52.56468577,13.37805639",,Reinickendorf,Reinickendorf,west,13409
Ritterlandweg Ecke Soldinerstrasse,autobus,A71,1965608,"52.56075604,13.37703412",,Reinickendorf,Reinickendorf,west,13409
Prinzenallee Ecke Soldinerstrasse,autobus,A71,1965609,"52.55868935,13.38625549",,Gesundbrunnen,Mitte,west,13359
Ramlerstrasse Ecke Brunnenstrasse,autobus,A71,1965610,"52.54710870,13.38914654",,Gesundbrunnen,Mitte,west,13357
Gustav-Meyer-Allee Ecke Brunnenstrasse,autobus,A71,1965611,"52.54467816,13.39104867",,Gesundbrunnen,Mitte,west,13355
Residenzstrasse Ecke Klemkestrasse,autobus,A72,1965612,"52.57424589,13.35915138",,Reinickendorf,Reinickendorf,west,13407
Residenzstrasse Ecke Lindauerallee,autobus,A72,1965613,"52.57335472,13.35894171",,Reinickendorf,Reinickendorf,west,13409
Louise-Schroeder-Platz,autobus,A72,1965614,"52.55713317,13.36551369",,Wedding,Mitte,west,13359
Nauener Platz,autobus,A72,1965615,"52.55155262,13.36737073",,Wedding,Mitte,west,13347
Pankstrasse Ecke Reinickendorferstrasse,autobus,A72,1965616,"52.54523194,13.37050345",,Wedding,Mitte,west,13347
Heidestrasse Ecke Perlebergerstrasse,autobus,A72,1965617,"52.53729390,13.36028117",,Moabit,Mitte,west,13353
Turmstrasse Ecke Stromstrasse,autobus,A72,1965618,"52.52631574,13.34320006",,Moabit,Mitte,west,10559
Wiebestrasse Ecke Huttenstrasse,autobus,A72,1965619,"52.52836900,13.31942444",,Moabit,Mitte,west,10553
Tauroggenerstrasse Ecke Osnabrückerstrasse,autobus,A72,1965620,"52.52585108,13.30194744",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10589
Landgericht,autobus,A72,1965621,"52.52698926,13.29716765",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10589
Quellweg Ecke Nonnendammallee,autobus,A72,1965622,"52.53667861,13.26845965",,Siemensstadt,Spandau,west,13629
Paulsternstrasse Ecke Nonnendammallee,autobus,A72,1965623,"52.53816405,13.24773771",,Haselhorst,Spandau,west,13599
Gartenfeld,autobus,A72,1965624,"52.54719055,13.24779333",,Haselhorst,Spandau,west,13599
Kurfürstendamm Ecke Tauentzienstrasse,autobus,A73,1965625,"52.50442326,13.33565780",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10789
Motzstrasse Ecke Kleiststrasse,autobus,A73,1965626,"52.49965229,13.35335875",,Schöneberg,Tempelhof-Schöneberg,west,10777
Grunewaldstrasse Ecke Martin-Luther-Strasse,autobus,A73,1965627,"52.48905218,13.34501538",,Schöneberg,Tempelhof-Schöneberg,west,10825
Ebersstrasse Ecke Dominicusstrasse,autobus,A73,1965628,"52.48014768,13.35214638",,Schöneberg,Tempelhof-Schöneberg,west,10827
Reichartstrasse Ecke Sachsendamm,autobus,A73,1965629,"52.47272490,13.36648096",,Schöneberg,Tempelhof-Schöneberg,west,10829
