stop_name,type,line_name,stop_id,location,identifier
Breite Straße Ecke Charlottenstraße,autobus,A5,1965153,,
Rathaus Spandau,autobus,A5,1965154,"52.534578361518356, 13.199490942441287",
Zeppelinstrasse Ecke Seegefelderstrasse,autobus,A5,1965155,,
Falkenseerchaussee Ecke Zeppelinstrasse,autobus,A5,1965156,,
Waldkrankenhaus,autobus,A5,1965157,"52.56214542863615, 13.158340085815741",
"Spandau, Landesnervenklinik",autobus,A5,1965158,,
S-Bhf. Wannsee,autobus,A6,1965159,,
Königstrasse Ecke Kronprinzessinnenweg,autobus,A6,1965160,,
Pfaueninselschaussee Ecke Königstrasse,autobus,A6,1965161,,
Friedenstrasse Ecke Königstrasse,autobus,A6,1965162,,
Schäferberg,autobus,A6,1965163,"52.41562661861071, 13.12630868100336",
Nikolskoerweg Ecke Königstrasse,autobus,A6,1965164,,
Glienicker Brücke,autobus,A6,1965165,"52.413474089031965, 13.091235881924467",
"Haselhorst, Kirche",autobus,A10,1965166,"52.5468281751583, 13.237065889883622",
Paulsternstrasse Ecke Nonnendamm,autobus,A10,1965167,,
Verwaltungs-Gebaüde,autobus,A10,1965168,,
Spandauerdamm Ecke Fürstenbrunnerweg,autobus,A10,1965169,,
U-Bhf. Kaiserdamm,autobus,A10,1965170,"52.50999451351762, 13.28180313022396",
Masurenallee Ecke Messedamm,autobus,A10,1965171,,
Amtsgericht,autobus,A10,1965172,"52.50682617853116, 13.297391449613752",
Kurfürstendamm Ecke Joachim-Friedrichstrasse,autobus,A10,1965173,"52.49800511755257, 13.296199745571476",
Rathenauplatz,autobus,A10,1965174,"52.49561134930413, 13.286573746568635",
Elsterplatz,autobus,A10,1965175,"52.47977982878401, 13.285507613099716",
Hundekehlestrasse Ecke Warnemünderstrasse,autobus,A10,1965176,,
Königin-Luise-Strasse Ecke Pacelliallee,autobus,A10,1965177,"52.45831130961841, 13.287126800851055",
U-Bhf. Thielplatz,autobus,A10,1965178,"52.45104520805668, 13.281736418792137",
Berlinerstrasse Ecke Thielallee,autobus,A10,1965179,,
Berlinerstrasse Ecke Sundgauerstrasse,autobus,A10,1965180,,
Teltowerdamm Ecke Clayallee,autobus,A10,1965181,"52.435060140913535, 13.260415407977545",
Teltowerdamm Ecke Machnowerstrasse,autobus,A10,1965182,,
Behring-Krankenhaus,autobus,A10,1965183,"52.42410894567823, 13.251764544509987",
Lupsteinerweg Ecke Sachtlebenstrasse,autobus,A10,1965184,,
Saargemünderstrasse Ecke Clayallee,autobus,A11,1965185,,
Ihnestrasse Ecke Garystrasse,autobus,A11,1965186,,
Corrensplatz,autobus,A11,1965187,"52.446014012041694, 13.284264679815902",
Unter den Eichen Ecke Habelschwendterallee,autobus,A11,1965188,,
Gardeschützerweg Ecke Drakestrasse,autobus,A11,1965189,,
Ringstrasse Ecke Drakestrasse,autobus,A11,1965190,,
Wiesenbaude,autobus,A11,1965191,"52.430495242672045, 13.31180861060395",
