stop_id,stop_name,type,location,in_lines,identifier,line_name,district,neighborhood,east_west_admin
1965426,Großglienickerweg,autobus,"52.48155728,13.17437384",,,A34 E,Spandau,Gatow,west
1965427,Siedlung Habichtswald,autobus,"52.47953016,13.14206961",,,A34 E,Spandau,Gatow,west
1965428,Krampnitzerweg Ecke Sakrower Landstrasse,autobus,"52.45224947,13.13839944",,,A35,Spandau,Kladow,west
1965429,"Kladow, Hottengrund",autobus,"52.44608218,13.12631025",,,A35,Spandau,Kladow,west
1965430,"Kladow, Dorfplatz",autobus,"52.45233907,13.13858722",,,A35 E,Spandau,Kladow,west
1965431,Sarkower Landstrasse Ecke Kladowerdamm,autobus,"52.45336191,13.14374514",,,A35 E,Spandau,Kladow,west
1965432,Krampnitzerweg Ecke Sarkower Landstrasse,autobus,"52.45227850,13.13840632",,,A35 E,Spandau,Kladow,west
1965433,Pottensteinerweg Ecke Selbitzerstrasse,autobus,"52.45051486,13.12165202",,,A35 E,Spandau,Kladow,west
1965434,Lanzendorferweg Ecke Pottensteinerweg,autobus,"52.45047761,13.11861910",,,A35 E,Spandau,Kladow,west
1965435,Altenheim Hottengrund,autobus,"52.44892367,13.11423775",,,A35 E,Spandau,Kladow,west
1965436,"Zehlendorf, Potsdamerstrasse Ecke Fischerhüttenstrasse",autobus,"52.43574406,13.25604513",,,A48,Steglitz-Zehlendorf,Zehlendorf,west
1965437,Teltowerdamm Ecke Potsdamerstrasse,autobus,"52.43506854,13.26043342",,,A48,Steglitz-Zehlendorf,Zehlendorf,west
1965438,Sundgauerstrasse Ecke Potsdamerstrasse,autobus,"52.43835132,13.27139377",,,A48,Steglitz-Zehlendorf,Zehlendorf,west
1965439,Dahlemerweg Ecke Berlinerstrasse,autobus,"52.44188094,13.28273380",,,A48,Steglitz-Zehlendorf,Zehlendorf,west
1965440,Drakestrasse Ecke Unter den Eichen,autobus,"52.44573233,13.29369722",,,A48,Steglitz-Zehlendorf,Lichterfelde,west
1965441,Hindenburgdamm Ecke Schloßstrasse,autobus,"52.45348338,13.31557093",,,A48,Steglitz-Zehlendorf,Steglitz,west
1965442,Bundesallee Ecke Schloßstrasse,autobus,"52.46491935,13.32846219",,,A48,Tempelhof-Schöneberg,Friedenau,west
1965443,Innsbruckerplatz,autobus,"52.47847894,13.34403026",,,A48,Tempelhof-Schöneberg,Schöneberg,east
1965444,Pallasstrasse Ecke Potsdamerstrasse,autobus,"52.49433810,13.36106238",,,A48,Tempelhof-Schöneberg,Schöneberg,east
1965445,U-Bhf. Bülowstrasse,autobus,"52.49787470,13.36212460",,,A48,Tempelhof-Schöneberg,Schöneberg,east
1965446,Tiergartenstrasse/Philharmonie,autobus,"52.51075589,13.36887626",,,A48,Mitte,Tiergarten,west
1965447,"Roseneck, Rheinbabenallee",autobus,"52.47593478,13.28212574",,,A50,Charlottenburg-Wilmersdorf,Schmargendorf,west
1965448,Forckenbeckstrasse Ecke Hohenzollerndamm,autobus,"52.48221132,13.29002747",,,A50,Charlottenburg-Wilmersdorf,Schmargendorf,west
1965449,Rudolstädterstrasse,autobus,"52.48842112,13.30215328",,,A50,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965450,U-Bhf. Fehrbellinerplatz,autobus,"52.49038178,13.31421227",,,A50,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965451,Uhlandstrasse Ecke Güntzelstrasse,autobus,"52.49152711,13.32321130",,,A50,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965452,Pragerplatz,autobus,"52.49295457,13.33315040",,,A50,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965453,Königstrasse Ecke Am Großen Wannsee,autobus,"52.42049713,13.16716791",,,A51,Steglitz-Zehlendorf,Wannsee,west
1965454,Krankenhaus Heckeshorn,autobus,"52.43498873,13.16171669",,,A51,Steglitz-Zehlendorf,Wannsee,west
1965455,"Marienfelde, Stadtrandsiedlung",autobus,"52.40262128,13.35330799",,,A52,Tempelhof-Schöneberg,Marienfelde,west
1965456,Alt-Marienfelde Ecke Merienfelderallee,autobus,"52.41341610,13.36332925",,,A52,Tempelhof-Schöneberg,Marienfelde,west
1965457,Kettingerstrasse Ecke Buckowerchaussee,autobus,"52.41324337,13.39549820",,,A52,Tempelhof-Schöneberg,Lichtenrade,west
1965458,Lichtenraderdamm Ecke Buckowerchaussee,autobus,"52.41453449,13.40113965",,,A52,Tempelhof-Schöneberg,Lichtenrade,west
1965459,Bühlerweg,autobus,"52.41733641,13.41295295",,,A52,Neukölln,Buckow,west
1965460,Buckower Friedhaus,autobus,"52.42153161,13.43021506",,,A52,Neukölln,Buckow,west
1965461,Buckowerdamm Ecke Alt-Buckow,autobus,"52.42364174,13.43667664",,,A52,Neukölln,Buckow,west
1965462,Grünerweg Ecke Johannisthalerchaussee,autobus,"52.42961354,13.45376113",,,A52,Neukölln,Gropiusstadt,west
1965463,Triftweg Ecke Johannisthalerchaussee,autobus,"52.43169737,13.45951197",,,A52,Neukölln,Gropiusstadt,west
1965464,Rudowerstrasse Ecke Johannisthalerchaussee,autobus,"52.43433594,13.46904495",,,A52,Neukölln,Buckow,west
1965465,Efeuweg Ecke Rudowerstrasse,autobus,"52.42964562,13.47798792",,,A52,Neukölln,Rudow,west
1965466,Wildmeisterdamm Ecke Neuköllnerstrasse,autobus,"52.42576178,13.48322598",,,A52,Neukölln,Rudow,west
1965467,Köpenickerstrasse Ecke Neuköllnerstrasse,autobus,"52.41678547,13.49425005",,,A52,Neukölln,Rudow,west
1965468,Friedhof Rudow,autobus,"52.42113122,13.50319915",,,A52,Neukölln,Rudow,west
1965469,Mimosenweg Ecke Köpenickerstrasse,autobus,"52.42288858,13.50912841",,,A52,Neukölln,Rudow,west
1965470,Stubenraustrasse Ecke Kanalstrasse,autobus,"52.43167573,13.49524803",,,A52,Neukölln,Rudow,west
1965471,"Nikolassee, Alemannenstrasse",autobus,"52.42669871,13.19137081",,,A53,Steglitz-Zehlendorf,Nikolassee,west
1965472,Krottnauererstrasse Ecke Spanische Allee,autobus,"52.43404562,13.20665810",,,A53,Steglitz-Zehlendorf,Nikolassee,west
1965473,Waldemarplatz,autobus,"52.43775537,13.22018978",,,A53,Steglitz-Zehlendorf,Zehlendorf,west
1965474,Argentinischeallee Ecke Matterhornstrasse,autobus,"52.43689574,13.23140795",,,A53,Steglitz-Zehlendorf,Zehlendorf,west
1965475,Knesebeckstrasse Ecke Seehofstrasse,autobus,"52.42892135,13.26769723",,,A53,Steglitz-Zehlendorf,Zehlendorf,west
1965476,Dahlemerweg,autobus,"52.42634636,13.27683264",,,A53,Steglitz-Zehlendorf,Zehlendorf,west
1965477,4. Ring,autobus,"52.42250631,13.28694906",,,A53,Steglitz-Zehlendorf,Lichterfelde,west
1965478,Luzernerstrasse,autobus,"52.42403869,13.29291061",,,A53,Steglitz-Zehlendorf,Lichterfelde,west
1965479,Thunerplatz,autobus,"52.42373316,13.29626016",,,A53,Steglitz-Zehlendorf,Lichterfelde,west
1965480,Ostpreußendamm Ecke Königsbergerstrasse,autobus,"52.43081146,13.31748700",,,A53,Steglitz-Zehlendorf,Lichterfelde,west
1965481,Lankwitzerstrasse Ecke Königsbergerstrasse,autobus,"52.42780591,13.32637508",,,A53,Steglitz-Zehlendorf,Lichterfelde,west
1965482,"Grunewald, Roseneck",autobus,"52.47593599,13.28214054",,,A60,Charlottenburg-Wilmersdorf,Schmargendorf,west
1965483,Warnemünderstrasse Ecke Hundekehlestrasse,autobus,"52.47539579,13.29037056",,,A60,Charlottenburg-Wilmersdorf,Schmargendorf,west
1965484,Aoppoterstrasse Ecke Breitestrasse,autobus,"52.47327825,13.29894085",,,A60,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965485,Hamburgerstrasse Ecke Mecklenburgischestrasse,autobus,"52.47537517,13.30356645",,,A60,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965486,U-Bhf. Heidelbergerplatz,autobus,"52.48045045,13.31283560",,,A60,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965487,Brabanterplatz,autobus,"52.48197504,13.31612866",,,A60,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965488,Am Volkspark,autobus,"52.48322207,13.32036834",,,A60,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965489,Berlinerstrasse Ecke Blissestrasse,autobus,"52.48650431,13.32037437",,,A60,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965490,Postamt,autobus,"52.48905066,13.32277037",,,A60,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965491,Güntzelstrasse Ecke Uhlandstrasse,autobus,"52.49152414,13.32320274",,,A60,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965492,Ludwigkirchstrasse Ecke Uhlandstrasse,autobus,"52.49794390,13.32441187",,,A60,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965493,Kurfürstendamm Ecke Uhlandstrasse,autobus,"52.50251711,13.32521539",,,A60,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965494,Zobeltitzstrasse Ecke Eichborndamm,autobus,"52.56961198,13.31256257",,,A61,Reinickendorf,Reinickendorf,west
1965495,"Reinickendorf, Sportplatz",autobus,"52.57376583,13.35206207",,,A61,Reinickendorf,Reinickendorf,west
1965496,Schillingstrasse Ecke Scharnweberstrasse,autobus,"52.56595210,13.32024014",,,A61,Reinickendorf,Reinickendorf,west
1965497,Humboldtstrasse Ecke Ollenhauerstrasse,autobus,"52.56924651,13.32987792",,,A61,Reinickendorf,Reinickendorf,west
1965498,Sebastianfriedhof,autobus,"52.57100250,13.33636094",,,A61,Reinickendorf,Reinickendorf,west
1965499,Teichstrasse Ecke Lindauerallee,autobus,"52.57438307,13.34770098",,,A61,Reinickendorf,Reinickendorf,west
1965500,Pankowerallee Ecke Residenzstrasse,autobus,"52.56384896,13.36424475",,,A61,Reinickendorf,Reinickendorf,west
1965500,Kurt-Schumacher-Platz,autobus,"52.56334132,13.32714462",,,A61,,,
1965501,Osloerstrasse Ecke Schwedenstrasse,autobus,"52.55665602,13.37386300",,,A61,Mitte,Gesundbrunnen,west
1965502,Exerzierstrasse Ecke Badstrasse,autobus,"52.55379747,13.37714659",,,A61,Mitte,Gesundbrunnen,west
1965503,Usedomerstrasse Ecke Brunnenstrasse,autobus,"52.54112092,13.39378151",,,A61,Mitte,Gesundbrunnen,west
1965504,Bernauerstrasse Ecke Brunnenstrasse,autobus,"52.53825329,13.39598562",,,A61,Mitte,Gesundbrunnen,west
1965505,Gartenplatz,autobus,"52.53856590,13.38400528",,,A61,Mitte,Gesundbrunnen,west
1965506,"Wittenau, Cyclopstrasse",autobus,"52.59725578,13.33260500",,,A62,Reinickendorf,Wittenau,west
1965507,Bonhoeffer-Heim,autobus,"52.57940413,13.33327468",,,A62,Reinickendorf,Wittenau,west
1965508,August-Viktoria-Allee Ecke Ollenhauerstrasse,autobus,"52.56925361,13.32991992",,,A62,Reinickendorf,Reinickendorf,west
1965509,Saatwinklerdamm Ecke Kurt-Schumacherdamm,autobus,"52.54801382,13.30054760",,,A62,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,west
1965510,Olbersstrasse Ecke Tegelerweg,autobus,"52.52929187,13.29626447",,,A62,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965511,Richard-Wagner-Platz,autobus,"52.51749099,13.30639710",,,A62,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965512,Leibnizstrasse Ecke Otto-Suhr-Allee,autobus,"52.51466736,13.31516095",,,A62,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965513,Marburgerstrasse Ecke Tauentzstrasse,autobus,"52.50374577,13.33767470",,,A62,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965514,Radelandstrasse Ecke Niederheideweg,autobus,"52.56621908,13.15706778",,,A63,Spandau,Hakenfelde,west
1965515,Falkenseerchausee Ecke Zweibrückerstrasse,autobus,"52.54677033,13.18877220",,,A63,Spandau,Falkenhagener Feld,west
1965516,Falkenseerplatz,autobus,"52.54036212,13.20329943",,,A63,Spandau,Spandau,west
1965517,Am Juliusturm Ecke Breitestrasse,autobus,"52.53883445,13.20752168",,,A63,Spandau,Spandau,west
1965518,Hochgerichtstrasse Ecke Seegefelderstrasse,autobus,"52.53843535,13.18239370",,,A63,Spandau,Spandau,west
1965519,Seegefelderweg (Stadtgrenze),autobus,"52.54974478,13.12896856",,,A63,Spandau,Staaken,west
1965520,Vinetaplatz,autobus,"52.54113780,13.39842130",,,A64,Mitte,Gesundbrunnen,west
1965521,Demminerstrasse Ecke Brunnenstrasse,autobus,"52.54111761,13.39374567",,,A64,Mitte,Gesundbrunnen,west
1965522,Prinzenallee Ecke Badstrasse,autobus,"52.55228673,13.38144563",,,A64,Mitte,Gesundbrunnen,west
1965523,Schulstrasse Ecke Exerzierstrasse,autobus,"52.55396009,13.37150078",,,A64,Mitte,Gesundbrunnen,west
1965524,Reinickendorferstrasse Ecke Schulstrasse,autobus,"52.55156918,13.36734986",,,A64,Mitte,Wedding,west
1965525,Leopoldplatz,autobus,"52.54647397,13.35923348",,,A64,Mitte,Wedding,west
1965526,Antwerpenerstrasse Ecke Luxemburgerstrasse,autobus,"52.54411217,13.35493853",,,A64,Mitte,Wedding,west
1965527,Seestrasse Ecke Amrumerstrasse,autobus,"52.54624999,13.34402033",,,A64,Mitte,Wedding,west
1965528,Otawistrasse Ecke Afrikanischestrasse,autobus,"52.55252523,13.33695423",,,A64,Mitte,Wedding,west
1965529,Müllerstrasse Ecke Afrikanischestrasse,autobus,"52.56099646,13.33337509",,,A64,Mitte,Wedding,west
1965530,Holländerstrasse Ecke Septimerstrasse,autobus,"52.56428064,13.33860259",,,A64,Reinickendorf,Reinickendorf,west
1965531,Goebelplatz,autobus,"52.53812718,13.27991415",,,A65,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,west
1965532,Kurt-Schumacherdamm Ecke Heckerdamm,autobus,"52.53963822,13.29511816",,,A65,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,west
1965533,Jakob-Kaiser-Platz,autobus,"52.53673970,13.29360488",,,A65,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,west
1965534,Spandauerdamm Ecke Stadtautobahn,autobus,"52.51857668,13.28324220",,,A65,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965535,Messedamm/Kaiserdamm,autobus,"52.50999174,13.28179716",,,A65,Charlottenburg-Wilmersdorf,Westend,west
1965536,Hohenzollerndamm Ecke Stadtautobahn,autobus,"52.48792296,13.30056111",,,A65,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965537,Heidelbergerplatz,autobus,"52.48025668,13.31250043",,,A65,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965538,Blissestrasse Ecke Detmolderstrasse,autobus,"52.47880087,13.32030264",,,A65,Charlottenburg-Wilmersdorf,Wilmersdorf,west
1965539,Sachsendamm Ecke Eberstrasse,autobus,"52.48014721,13.35216118",,,A65,Tempelhof-Schöneberg,Schöneberg,east
1965540,Alboinstrasse Ecke Schönebergerstrasse,autobus,"52.46976839,13.37206381",,,A65,Tempelhof-Schöneberg,Tempelhof,west
1965541,Manteuffelstrasse Ecke Alt-Tempelhof,autobus,"52.46635995,13.37809676",,,A65,Tempelhof-Schöneberg,Tempelhof,west
1965542,Tempelhoferdamm Ecke Alt-Tempelhof,autobus,"52.46591642,13.38560642",,,A65,Tempelhof-Schöneberg,Tempelhof,west
1965543,Oberlandstrasse Ecke Germaniastrasse,autobus,"52.46346249,13.40208263",,,A65,Tempelhof-Schöneberg,Tempelhof,west
1965544,Hermannstrasse Ecke Silberstreinstrasse,autobus,"52.46642674,13.43196471",,,A65,Neukölln,Neukölln,east
1965545,Karl-Marx-Strasse Ecke Saalestrasse,autobus,"52.46972817,13.44159100",,,A65,Neukölln,Neukölln,east
1965546,Schulenburgpark,autobus,"52.46654457,13.47034123",,,A65,Neukölln,Neukölln,east
1965547,Düppel-Süd,autobus,"52.42123797,13.22684635",,,A66,Steglitz-Zehlendorf,Zehlendorf,west
1965548,Fercherstrasse Ecke Berlepschstrasse,autobus,"52.42335989,13.23473134",,,A66,Steglitz-Zehlendorf,Zehlendorf,west
1965549,Andreezeile Ecke Teltowerdamm,autobus,"52.41045731,13.26713203",,,A66,Steglitz-Zehlendorf,Zehlendorf,west
1965550,Clayallee Ecke Teltowerdamm,autobus,"52.43506597,13.26042887",,,A66,Steglitz-Zehlendorf,Zehlendorf,west
1965551,Schützallee Ecke Onkel-Tom-Strasse,autobus,"52.44062659,13.25520351",,,A66,Steglitz-Zehlendorf,Zehlendorf,west
1965552,Oranienstrasse Ecke Lindenstrasse,autobus,"52.50709187,13.39827273",,,A67,Friedrichshain-Kreuzberg,Kreuzberg,west
1965553,Moritzplatz,autobus,"52.50382794,13.41018325",,,A67,Friedrichshain-Kreuzberg,Kreuzberg,west
1965554,U-Bhf. Kottbusser Tor,autobus,"52.49912276,13.41824117",,,A67,Friedrichshain-Kreuzberg,Kreuzberg,west
1965555,Kottbusser Brücke,autobus,"52.49603084,13.42007040",,,A67,Friedrichshain-Kreuzberg,Kreuzberg,west
1965556,Hermannplatz,autobus,"52.48778873,13.42539348",,,A67,Neukölln,Neukölln,east
1965557,Erkstrasse Ecke Sonnenallee,autobus,"52.48167374,13.44011151",,,A67,Neukölln,Neukölln,east
1965558,Hertzbergplatz,autobus,"52.47754135,13.44849300",,,A67,Neukölln,Neukölln,east
1965559,Dammweg Ecke Sonnenallee,autobus,"52.47025948,13.46464808",,,A67,Neukölln,Neukölln,east
1965560,Neuköllnerallee Ecke Grenzallee,autobus,"52.46813425,13.46058472",,,A67,Neukölln,Neukölln,east
1965561,Am Oberhafen,autobus,"52.46501730,13.45059418",,,A67,Neukölln,Neukölln,east
1965562,U-Bhf. Grenzallee,autobus,"52.46369510,13.44423173",,,A67,Neukölln,Britz,west
1965563,Buschkrug,autobus,"52.45247090,13.45074820",,,A67,Neukölln,Britz,west
1965564,Onkel-Herse-Strasse Eke Buschkrugallee,autobus,"52.44826580,13.45393194",,,A67,Neukölln,Britz,west
1965565,Parchimerallee Ecke Buschkrugallee,autobus,"52.44508591,13.45520007",,,A67,Neukölln,Britz,west
1965566,Otto-Wels-Ring Ecke Str. 454,autobus,"52.43499737,13.45373288",,,A67,Neukölln,Gropiusstadt,west
1965567,Thielallee Ecke Königin-Luise-Strasse,autobus,"52.45813421,13.28704347",,,A68,Steglitz-Zehlendorf,Dahlem,west
1965568,U-Bhf. Dahlem-Dorf,autobus,"52.45807070,13.28970695",,,A68,Steglitz-Zehlendorf,Dahlem,west
1965569,Arnimallee Ecke Königin-Luise-Strasse,autobus,"52.45776572,13.29858724",,,A68,Steglitz-Zehlendorf,Dahlem,west
1965570,Lepsiusstrasse Ecke Grunewaldstrasse,autobus,"52.45878275,13.31560706",,,A68,Steglitz-Zehlendorf,Steglitz,west
1965571,Breitestrasse Ecke Albrechtstrasse,autobus,"52.45436072,13.32829610",,,A68,Steglitz-Zehlendorf,Steglitz,west
1965572,Bismarckstrasse Ecke Bergstrasse,autobus,"52.45863794,13.33929802",,,A68,Steglitz-Zehlendorf,Steglitz,west
1965573,Munsterdamm Ecke Bergstrasse,autobus,"52.45910801,13.34873117",,,A68,Tempelhof-Schöneberg,Schöneberg,east
1965574,Alboinstrasse Ecke Arnulfstrasse,autobus,"52.45573855,13.36988790",,,A68,Tempelhof-Schöneberg,Schöneberg,east
1965575,Tempelhoferdamm Ecke Friedrich-Karl-Strasse,autobus,"52.45579853,13.38396054",,,A68,Tempelhof-Schöneberg,Tempelhof,west
1965576,Kaiserin-Augusta-Strasse,autobus,"52.45936602,13.38446422",,,A68,Tempelhof-Schöneberg,Tempelhof,west
1965577,Alt-Tempelhof Ecke Tempelhoferdamm,autobus,"52.46601300,13.38558828",,,A68,Tempelhof-Schöneberg,Tempelhof,west
1965578,U-Bhf. Tempelhof,autobus,"52.46987510,13.38558706",,,A68,Tempelhof-Schöneberg,Tempelhof,west
1965579,Eichkamp,autobus,"52.48991827,13.25954128",,,A69,Charlottenburg-Wilmersdorf,Westend,west
1965580,Trabenerstrasse Ecke Halenseestrasse,autobus,"52.49735494,13.28272174",,,A69,Charlottenburg-Wilmersdorf,Grunewald,west
1965581,Bleibtreustrasse Ecke Kurfürstendamm,autobus,"52.50160348,13.31946411",,,A69,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965582,Nürnbergerstrasse Ecke Kurfürstenstrasse,autobus,"52.50512043,13.34120096",,,A69,Mitte,Tiergarten,west
1965583,An der Urania,autobus,"52.50313264,13.34990933",,,A69,Mitte,Tiergarten,west
1965584,Tiergartenstrasse Ecke Klingelhöferstrasse,autobus,"52.50956693,13.35136665",,,A69,Mitte,Tiergarten,west
1965585,Kongreßhalle,autobus,"52.51763253,13.36319698",,,A69,Mitte,Tiergarten,west
1965586,John-Foster-Dulles-Allee Ecke Neue Verbindungsstrasse,autobus,"52.51741103,13.37050573",,,A69,Mitte,Tiergarten,west
1965587,Moltkebrücke,autobus,"52.52163755,13.36922927",,,A69,Mitte,Tiergarten,west
1965588,"Wollankstrasse, Sektorengrenze",autobus,"52.56559871,13.39083019",,,A70,Mitte,Gesundbrunnen,west
1965589,Soldinerstrasse Ecke Prinzenallee,autobus,"52.55868402,13.38625492",,,A70,Mitte,Gesundbrunnen,west
1965590,Osloerstrasse Ecke Prinzenallee,autobus,"52.55531797,13.38384006",,,A70,Mitte,Gesundbrunnen,west
1965591,Badstrasse Ecke Pankstrasse,autobus,"52.55228518,13.38146632",,,A70,Mitte,Gesundbrunnen,west
1965592,Wiesenstrasse Ecke Pankstrasse,autobus,"52.54760177,13.37388377",,,A70,Mitte,Gesundbrunnen,west
1965593,Ravenéstrasse Ecke Reinickendorferstrasse,autobus,"52.54285307,13.36977037",,,A70,Mitte,Wedding,west
1965594,Weddingplatz,autobus,"52.54113612,13.36850103",,,A70,Mitte,Wedding,west
1965595,Tegelerstrasse Ecke Fennstrasse,autobus,"52.53790109,13.36161851",,,A70,Mitte,Wedding,west
1965596,Rathenowerstrasse Ecke Perlebergerstrasse,autobus,"52.53247559,13.35058625",,,A70,Mitte,Moabit,west
1965597,Turmstrasse Ecke Rathenowerstrasse,autobus,"52.52677327,13.35526322",,,A70,Mitte,Moabit,west
1965598,Krankenhaus Moabit,autobus,"52.52631364,13.34776241",,,A70,Mitte,Moabit,west
1965599,Rathaus Tiergarten,autobus,"52.52649086,13.33835898",,,A70,Mitte,Moabit,west
1965600,Berlichingenstrasse Ecke Huttenstrassse,autobus,"52.52782924,13.32479771",,,A70,Mitte,Moabit,west
1965601,Wiebestrasse Ecke Turmstrasse,autobus,"52.52836900,13.31942444",,,A70,Mitte,Moabit,west
1965602,"Wilhelmsruh, Kopenhagenerstrasse",autobus,"52.58389051,13.36547285",,,A71,Pankow,Wilhelmsruh,east
1965603,Lindauerallee Ecke Residenzstrasse,autobus,"52.57335465,13.35896485",,,A71,Reinickendorf,Reinickendorf,west
1965604,Emmentalerstrasse Ecke Residenzstrasse,autobus,"52.57036326,13.36089423",,,A71,Reinickendorf,Reinickendorf,west
1965605,Schäfersee,autobus,"52.56412403,13.36412797",,,A71,Reinickendorf,Reinickendorf,west
1965606,Reginhardstrasse Ecke Pankowerallee,autobus,"52.56431243,13.37349062",,,A71,Reinickendorf,Reinickendorf,west
1965607,Provinzstrasse Ecke Pankowerallee,autobus,"52.56468577,13.37805639",,,A71,Reinickendorf,Reinickendorf,west
1965608,Ritterlandweg Ecke Soldinerstrasse,autobus,"52.56075604,13.37703412",,,A71,Reinickendorf,Reinickendorf,west
1965609,Prinzenallee Ecke Soldinerstrasse,autobus,"52.55868935,13.38625549",,,A71,Mitte,Gesundbrunnen,west
1965610,Ramlerstrasse Ecke Brunnenstrasse,autobus,"52.54710870,13.38914654",,,A71,Mitte,Gesundbrunnen,west
1965611,Gustav-Meyer-Allee Ecke Brunnenstrasse,autobus,"52.54467816,13.39104867",,,A71,Mitte,Gesundbrunnen,west
1965612,Residenzstrasse Ecke Klemkestrasse,autobus,"52.57424589,13.35915138",,,A72,Reinickendorf,Reinickendorf,west
1965613,Residenzstrasse Ecke Lindauerallee,autobus,"52.57335472,13.35894171",,,A72,Reinickendorf,Reinickendorf,west
1965614,Louise-Schroeder-Platz,autobus,"52.55713317,13.36551369",,,A72,Mitte,Wedding,west
1965615,Nauener Platz,autobus,"52.55155262,13.36737073",,,A72,Mitte,Wedding,west
1965616,Pankstrasse Ecke Reinickendorferstrasse,autobus,"52.54523194,13.37050345",,,A72,Mitte,Wedding,west
1965617,Heidestrasse Ecke Perlebergerstrasse,autobus,"52.53729390,13.36028117",,,A72,Mitte,Moabit,west
1965618,Turmstrasse Ecke Stromstrasse,autobus,"52.52631574,13.34320006",,,A72,Mitte,Moabit,west
1965619,Wiebestrasse Ecke Huttenstrasse,autobus,"52.52836900,13.31942444",,,A72,Mitte,Moabit,west
1965620,Tauroggenerstrasse Ecke Osnabrückerstrasse,autobus,"52.52585108,13.30194744",,,A72,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965621,Landgericht,autobus,"52.52698926,13.29716765",,,A72,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965622,Quellweg Ecke Nonnendammallee,autobus,"52.53667861,13.26845965",,,A72,Spandau,Siemensstadt,west
1965623,Rathenowerstrasse Ecke Perlebergerstrasse,autobus,"52.53248788,13.35054677",,,A72,,,
1965623,Paulsternstrasse Ecke Nonnendammallee,autobus,"52.53816405,13.24773771",,,A72,Mitte,Moabit,west
1965624,Gartenfeld,autobus,"52.54719055,13.24779333",,,A72,Spandau,Haselhorst,west
1965625,Kurfürstendamm Ecke Tauentzienstrasse,autobus,"52.50442326,13.33565780",,,A73,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965626,Motzstrasse Ecke Kleiststrasse,autobus,"52.49965229,13.35335875",,,A73,Tempelhof-Schöneberg,Schöneberg,east
1965627,Grunewaldstrasse Ecke Martin-Luther-Strasse,autobus,"52.48905218,13.34501538",,,A73,Tempelhof-Schöneberg,Schöneberg,east
1965628,Ebersstrasse Ecke Dominicusstrasse,autobus,"52.48014768,13.35214638",,,A73,Tempelhof-Schöneberg,Schöneberg,east
1965629,Reichartstrasse Ecke Sachsendamm,autobus,"52.47272490,13.36648096",,,A73,Tempelhof-Schöneberg,Schöneberg,east
1965630,Berlinickeplatz,autobus,"52.46607292,13.37851641",,,A73,Tempelhof-Schöneberg,Tempelhof,west
1965631,Rohdestrasse Ecke Germaniastrasse,autobus,"52.46205027,13.40440412",,,A73,Tempelhof-Schöneberg,Tempelhof,west
1965632,Gottlieb-Dunkel-Strasse Ecke Germaniastrasse,autobus,"52.46056888,13.41797540",,,A73,Tempelhof-Schöneberg,Tempelhof,west
1965633,Britzerdamm Ecke Gradestrasse,autobus,"52.45263536,13.43855969",,,A73,Neukölln,Britz,west
1965634,U-Bhf. Blaschko-Allee,autobus,"52.45247827,13.44899996",,,A73,Neukölln,Britz,west
1965635,"Britz, Buschkrug",autobus,"52.45251852,13.45212388",,,A73,Neukölln,Britz,west
1965636,Königin-Elisabeth-Strasse/Messedamm,autobus,"52.51000392,13.28183577",,,A74,Charlottenburg-Wilmersdorf,Westend,west
1965637,Spandauerdamm Ecke Königin-Elisabeth-Strasse,autobus,"52.51839539,13.28021270",,,A74,Charlottenburg-Wilmersdorf,Westend,west
1965638,Klausenerplatz,autobus,"52.51924427,13.29194874",,,A74,Charlottenburg-Wilmersdorf,Charlottenburg,west
1965639,Schloßstrasse Ecke Seelingstrasse,autobus,"52.51566300,13.29654868",,,A74,Charlottenburg-Wilmersdorf,Charlottenburg,west
