stop_id,stop_name,type,location,in_lines,identifier,stop_description
19641320,Uckermarkstrasse,bus,"52.52145144349922, 13.596724604247981",A49,,Uckermarkstrasse Ecke Am Baltenring
19641321,Uhlandstrasse,bus,"52.49368292097469, 13.323611381015645",A29,,Uhlandstrasse Ecke Hohenzollerndamm
19641322,Uhlandstrasse,bus,"52.50252020955797, 13.325204349014482",A29,,Uhlandstrasse Ecke Kurfürstendamm
19641323,Uhlandstrasse Ecke Güntzelstrasse,bus,"52.491527105416, 13.32321130281692",A50,,
19641324,Uhlandstrasse Ecke Kurfürstendamm,bus,"52.502532428867724, 13.325280453057784",A69,,
19641325,Uhlandstraße,u-bahn,"52.5025,13.325555555556",B III,Q568224,
19641326,Ulmenstrasse,bus,"52.48730877811447, 13.574932033917504",A27,,Ulmenstrasse Ecke Chemnitzer Strasse
19641327,Unionplatz,bus,"52.533059397499464, 13.337278814540305","A99,A25",,Unionplatz
19641328,Unter den Eichen Ecke Habelschwerdter-Allee,bus,"52.44567489464425, 13.29371363542892",A11,,
19641329,Urban-Krankenhaus,bus,"52.493469358698874, 13.406245116325284",A28,,
19641330,Urban-Krankenhaus,strassenbahn,"52.493469358698874, 13.406245116325284",95,,
19641331,Usedomer Strasse,bus,"52.541120501957316, 13.393769565044664",A71,,Usedomer Strasse Ecke Brunnenstrasse
19641332,Usedomer Strasse Ecke Brunnenstrasse,bus,"52.54111444748482, 13.393771487382672",A61,,
19641333,VEB Bautransporte,bus,"52.44295541604966, 13.519519091051876",A26,,
19641334,VEB Schiffswerft,strassenbahn,"52.42547977761138, 13.586220039541647","85,83",,
19641335,Velten (Mark),s-bahn,"52.685,13.172222",KBS 104d,Q19274518,Velten (Mark)
19641336,Verwaltungs-Gebäude,bus,"52.537063326963775, 13.262285169635492",A10,,
19641337,Viersener Strasse,bus,"52.54020417705652, 13.17462661157195","A5,A63",,Viersener Strasse Ecke Seegefelder Strasse
19641338,Viersener Strasse,bus,"52.54873823655914, 13.17802517662475","A5,A63",,Viersener Strasse Ecke Falkenseer Chaussee
19641339,Vinetaplatz,bus,"52.54113780146798, 13.398421301960559",A90,,
19641340,Virchow Krankenhaus,bus,"52.54371513062133, 13.339317916518894",A64,,
19641341,Virchow-Krankenhaus,bus,"52.54371513062133, 13.339317916518894",A16,,Virchow-Krankenhaus
19641342,Voltastr.,u-bahn,"52.542093,13.393022",D,Q663308,Voltastraße
19641343,Waidmannslust,s-bahn,"52.6064,13.321",KBS 100e,Q800492,Berlin-Waidmannslust station
19641344,Waldemarplatz,bus,"52.43775537029681, 13.220189780766606",A53,,
19641345,Waldemarstrasse,bus,"52.50326279588436, 13.420631417701001",A28,,Waldemarstrasse Ecke Adalbertstrasse
19641346,"Waldesruh, Malhlsdorfer Allee",bus,"52.48493120102871, 13.629069441163518",A8,,
19641347,Waldfriedhof,bus,"52.42599572508999, 13.209246048971062",A18,,Waldfriedhof Zehlendorf Ecke Potsdamer Chaussee
19641348,Waldhornstrasse,bus,"52.60288515165948, 13.308053424389595",A20,,
19641349,Waldkrankenhaus,bus,"52.56214542863615, 13.158340085815741",A5,,Waldkrankenhaus
19641350,Waldschänke,bus,"52.443318139967566, 13.68593963431219",A22,nan+ nan,nan+  Waldschänke
19641351,Waldstrasse Ecke Turmstrasse,bus,"52.52720083563926, 13.330524926971268",A72,,
19641352,Waldstrasse/Gotzkowskystrasse,bus,"52.52721622390326, 13.330524512340718",A70,,Waldstrasse/Gotzkowskystrasse
19641353,Walter-Ulbricht-Stadion,strassenbahn,"52.536515137173154, 13.377775719050113","82,69",,
19641354,Waltersdorf,bus,"52.36492901110609, 13.555712408051676",AD,,Waltersdorf
19641355,Walther-Ulbricht-Stadion,bus,"52.53664798445947, 13.378298128444149",A59,,
19641356,Wannsee,Fähre,"52.421928022812146, 13.175815964118582",Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt),,
19641357,Wannsee,s-bahn,"52.4214,13.1792","KBS 100h,KBS 100e",Q111325896,S-Bahnhof Berlin Wannsee
19641358,Warnemünder Strasse,bus,"52.47539404289092, 13.290313295533931",A17,,
19641359,Warnemünder/Berkaer Strasse,bus,"52.47543626291202, 13.290288437340868",A60,,
19641360,Warschauer Str.,s-bahn,"52.506416666667,13.450955555556","KBS 101,KBS 102,KBS 103,KBS 103a,KBS 104",Q111252298,S-Bahnhof Warschauer Straße
19641361,Warschauer Strasse,bus,"52.512432267445355, 13.452598837307189",O30,,Warschauer Strasse Ecke Grünberger Strasse
19641362,Warschauer Strasse,strassenbahn,"52.50502,13.44863",82,Q63490275,S+U-Bahnhof Warschauer Straße (tram stop)
19641363,"Wartenberg, Dorfstrasse",bus,"52.57484089632958, 13.518020972979759",A39,,"Wartenberg, Dorfstrasse"
19641364,"Wartenberg, Siedlung",bus,"52.58393195902164, 13.53076033685478",A39,,"Wartenberg, Siedlung"
19641365,Washingtonplatz,bus,"52.52421575930872, 13.370599576836959",A83,,
19641366,Wattstrasse Ecke Usedomerstrasse,bus,"52.54025184152471, 13.39064471206562",A90,,
19641367,"Waßmannsdorf, Warteh.",bus,"52.37269773285082, 13.465032652682668",AZ,,
19641368,Wedding,s-bahn,"52.5425,13.3661","KBS 100a,KBS 100",Q638604,Berlin-Wedding station
19641369,Weddingplatz,bus,"52.54113612364086, 13.368501029385115","A70,A72,A83,A90",,Weddingplatz
19641370,Weinmeisterhornweg,bus,"52.50924681744358, 13.180314851039075","A34,A35,A13",,Weinmeisterhornweg Ecke Gatower Strasse
19641371,Weinmeisterhornweg,bus,"52.511043998847086, 13.171645488962428","A34,A35,A13",,Weinmeisterhornweg Ecke Wilhelmstrasse
19641372,Weitlingstrasse,bus,"52.500986592433065, 13.492951866603294","A43,O30",,
19641373,"Weißensee, Liebermannstrasse Ecke Piesporter Strasse",bus,"52.56056756076504, 13.477555745782263",A55,,
19641374,"Weißensee, Nüßlerstrasse",bus,"52.56398537909407, 13.469733771213992",A56,,
19641375,"Weißensee, Pasedagplatz",strassenbahn,"52.5594027,13.4609594",72,Q65954665,nan+ nan
19641376,"Weißensee, Schwarzelfenweg",bus,"52.56729838338304, 13.46535452978551",A45,,
19641377,Weißenseer Weg,strassenbahn,"52.532258,13.476705","63,64",Q65942700,
19641378,Wendenschloß,strassenbahn,"52.4169658,13.5885926",85,Q66363928,
19641379,Wendenschloß Ecke Ekhofstrasse,strassenbahn,"52.41633000736971, 13.589690772826726",83,,Wendenschloß Ecke Ekhofstrasse
19641380,Wentowsteig,bus,"52.59694371557204, 13.360462949429833",A21,,Wentowsteig Ecke Wilhelmsruher Damm
19641381,Wernerwerk,bus,"52.535626996027915, 13.275370882199947",A99,,
19641382,Wernerwerk,s-bahn,"52.534863,13.27599",KBS 100b,Q96077001,Berlin Wernerwerk station
19641383,Westend,s-bahn,"52.5181,13.2844",KBS 100,Q323214,Berlin-Westend station
19641384,Westkreuz,s-bahn,"52.5011,13.2839","KBS 100h,KBS 100,KBS 100g",Q678125,Berlin Westkreuz station
19641385,"Weverstrasse, Strassenbahnhof",strassenbahn,"52.51946975407937, 13.19781896484702","75,76",,"Weverstrasse, Strassenbahnhof"
19641386,Wicherstrasse Ecke Prenzlauer Allee,bus,"52.5456730102219, 13.427746498417138",A56,,
19641387,Wiebestrasse,bus,"52.53119512537686, 13.319063771537584",A24,,Wiebestrasse Ecke Sickingenstrasse
19641388,Wiebestrasse Ecke Kaiserin-Augusta-Allee,bus,"52.52580214309624, 13.317979171208343",A72,,
19641389,"Wiebestrasse, Strassenbahnhof",bus,"52.53066666255053, 13.319314794959219",A70,,"Wiebestrasse, Strassenbahnhof"
19641390,Wiener Brücke,strassenbahn,"52.49588477409083, 13.43650068505988","87,95",,Wiener Brücke
19641391,Wiesbadener Strasse,bus,"52.47164544021605, 13.319516803491332",A16,,Wiesbadener Strasse Ecke Südwestkorso
19641392,Wiesenbaude,bus,"52.430495242672045, 13.31180861060395","A11,A84,A53",,Wiesenbaude
19641393,Wiesenstrasse,bus,"52.54763571080132, 13.373871074090278",A70,,Wiesenstrasse Ecke Pankstrasse
19641394,"Wießensee, Pasedagplatz",strassenbahn,"52.5594027,13.4609594",74,,
19641395,Wildau,s-bahn,"52.32,13.634",KBS 103,Q8000974,Wildau railway station
19641396,Wildmeisterdamm,bus,"52.425839839495815, 13.48325607958456",A52,,Wildmeisterdamm Ecke Neuköllner Strasse
19641397,Wildmeisterdamm Ecke Neuköllner Strasse,strassenbahn,"52.42574907911811, 13.48328440433625",47,,
19641398,Wilhelminenhofstrasse,strassenbahn,"52.460837970970566, 13.521054382869073","69,69E",,Wilhelminenhofstrasse
19641399,Wilhelminenhofstrasse Ecke Edisonstrasse,strassenbahn,"52.4619496,13.5139049","87,82",Q65951882,
19641400,Wilhelmshagen,s-bahn,"52.4386,13.7222",KBS 102,Q800494,Berlin Wilhelmshagen station
19641401,Wilhelmsruh,s-bahn,"52.5814,13.3631",KBS 100e,Q800495,Berlin-Wilhelmsruh station
19641402,"Wilhelmsruh, Fontanestrasse",bus,"52.58985938767378, 13.361193570257216","A45,A55",,"Wilhelmsruh, Fontanestrasse"
19641403,"Wilhelmsruh, Hauptstrasee",bus,"52.59724375258745, 13.375518833120681",A58,,
19641404,Wilhelmstrasse Ecke Heerstrasse,bus,"52.5166499895302, 13.179036925143604",A92,,
19641405,Wilhelmstrasse Ecke Pichelsdorferstrasse,bus,"52.52797851356547, 13.19530184736694","A34,A35",,Wilhelmstrasse Ecke Berliner Strasse
19641406,Wilmersdorf,s-bahn,"52.477658333333,13.328525","KBS 100,KBS 100k",Q464094,Berlin Bundesplatz station
19641407,Wilmersdorfer Strasse,bus,"52.499967660537735, 13.306987838785277","A19,A29",,Wilmersdorfer Strasse Ecke Kurfürstendamm
19641408,Wilmersdorfer Strasse,strassenbahn,"52.506692000645316, 13.306692426875525","75,76",,Wilmersdorfer Strasse
19641409,Wilmersdorfer Strasse Ecke Kurfürstendamm,bus,"52.50002844680595, 13.307125123915897",A69,,
19641410,Wilmersdorferstrasse Ecke Otto-Suhr-Allee,bus,"52.51811241460663, 13.304434824223463",A87,,
19641411,Wilmersdrofer Strasse Ecke Kantstrasse,bus,"52.50668193842889, 13.30668026012579",AS4,,
19641412,Wilsnacker Strasse Ecke Turmstrasse,bus,"52.52642382690729, 13.351705419616707",A16,,
19641413,Winfriedstrasse,bus,"52.437562011852606, 13.269450173477841",AS3s,,Winfriedstrasse Ecke Berliner Strasse
19641414,Winifriedstrasse Ecke Clayallee,bus,"52.439229231714734, 13.262871381887154",A3,,
19641415,Wismarer Strasse Ecke Lindenstrasse,bus,"52.41787520476881, 13.305204497252257",A1,,
19641416,Wismarer Strasse Ecke Ostpreußendamm,strassenbahn,"52.41786193949108, 13.305195152904869",96,,
19641417,Wittenau,bus,"52.596084138285406, 13.332857679505645",A62,,Wittenau
19641418,Wittenau (Kremmener Bahn),s-bahn,"52.597013,13.334329",KBS 100c,Q111264319,S-Bahnhof Berlin-Wittenau
19641419,Wittenau (Nordbahn),s-bahn,"52.597013,13.334329",KBS 100e,Q111264319,S-Bahnhof Berlin-Wittenau
19641420,Wittenbergplatz,bus,"52.50188939146253, 13.342697883756577","A62,A60,A85,A29,A73,A19",,Wittenbergplatz
19641421,Wittenbergplatz,u-bahn,"52.501944444444,13.343055555556","A I,B III,A II",Q692727,Wittenbergplatz metro station
19641422,Witzleben,s-bahn,"52.5078,13.2836",KBS 100,Q321266,Berlin Messe Nord/ICC station
19641423,Wolburgsweg,bus,"52.550616013150325, 13.16810722103831",A5,,Wolburgsweg Ecke Falkenseer Chaussee
19641424,Wolfmarsteig,bus,"52.41268952057738, 13.536602630335091",A23,,
19641425,Wollankstr.,s-bahn,"52.5651525,13.3923627","KBS 100c,KBS 100e",Q800515,Berlin Wollankstraße station
19641426,"Woltersdorf, Krankenhaus",strassenbahn,"52.447268599163, 13.76152918513502",S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),,
19641427,Woltersdorfer Schleuse,strassenbahn,"52.443313315690396, 13.763955523989587",S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),,
19641428,Wolzogenstrasse,bus,"52.43229985926568, 13.235719207112487",A18,,Wolzogenstrasse Ecke Potsdamer Chaussee
19641429,Wongrowitzer Strasse,bus,"52.46658608823203, 13.584839227863949",A27,,
19641430,Wuhlheide,s-bahn,"52.4689,13.5533",KBS 102,Q800514,Berlin Wuhlheide station
19641431,Wundtstrasse Ecke Neue Kantstrasse,bus,"52.506441221849805, 13.283742288918639",AS4,,
19641432,Yorckstr.,s-bahn,"52.491777777778,13.372141666667","KBS 100d,KBS 100c",Q21776729,Yorckstraße station
19641433,Yorckstrasse,bus,"52.49358813377981, 13.384967556749217",A28,,"Yorckstrasse, Rathaus Kreuzberg"
19641434,Yorckstrasse,strassenbahn,"52.492901206042376, 13.387766831697483",96,,Yorckstrasse Ecke Mehringdamm
19641435,Zabel-Krüger-Damm,bus,"52.60786610541416, 13.323845802997752","A12,A12S",,Zabel-Krüger-Damm & Oraniendamm
19641436,Zappoter/Oeynhauser Strasse,bus,"52.47331132628728, 13.298669291589876",A60,,Zappoter/Oeynhauser Strasse
19641437,Zehlendorf,s-bahn,"52.4309,13.2584","KBS 100f,KBS 100e",Q737962,Berlin-Zehlendorf station
19641438,"Zehlendorf, Hohenzollernplatz",bus,"52.43077157073312, 13.194032889185463",A53,,"Zehlendorf, Hohenzollernplatz"
19641439,Zeltinger Platz,bus,"52.633501673257435, 13.290447049862035","A15,A12,A12S",,
19641440,Zentralflughafen,bus,"52.390577379800106, 13.515594573201453",A36,,
19641441,Zentralschule,bus,"52.43465069286089, 13.703692212644038",A22,,Zentralschule
19641442,Zentralviehhof,s-bahn,"52.5238,13.4644","KBS 106a,KBS 104,KBS 106",Q800512,Berlin Storkower Straße station
19641443,Zepernick (b Bernau),s-bahn,"52.6598,13.5342",KBS 106,Q801657,
19641444,Zeuthen,s-bahn,"52.3486,13.6274",KBS 103,Q8069824,Zeuthen railway station
19641445,Ziekowstrasse Ecke Gorkistrasse,bus,"52.59058635821372, 13.292106368112313",A14,,
19641446,Zimmererweg Ecke Buckower Damm,bus,"52.435309426583366, 13.435124964024306",A91,,
19641447,Zitadellenweg,strassenbahn,"52.5377758132997, 13.217204249093342",55,,Zitadellenweg
19641448,Zobeltitzstrasse,bus,"52.56899057186423, 13.317205496215005",A61,,
19641449,Zoologischer Garten,s-bahn,"52.507222222222,13.3325","KBS 100h,KBS 100g,KBS 100k",Q111326238,S-Bahnhof Berlin Zoologischer Garten
19641450,Zoologischer Garten,u-bahn,"52.5058669,13.3330236","A I,G",Q4024764,Zoologischer Garten metro station
19641451,Zossener Strasse,bus,"52.49160676567746, 13.394443897793668",A28,,Zossener Strasse Ecke Gneisenaustrasse
19641452,Zossener Strasse Ecke Blücherstrasse,strassenbahn,"52.49622054069677, 13.395106811633234",95,,
19641453,Zum Heckeshorn,bus,"52.43307505069834, 13.164008736441371",A51,,Zum Heckeshorn Ecke Am Großen Wannsee
19641454,Zweibrücker Strasse,bus,"52.54677409100436, 13.188764018875105",A63,,
19641455,Zühlsdorf,bus,"52.7162250652868, 13.366925671584623",AS,,
19670,4. Ring,bus,"52.42250630689789, 13.2869490566549",['A53'],,
19671,Aalemannufer Ecke Nieder-Neuendorfer Allee,bus,"52.57329463126187, 13.21256579715856",['A97'],,
19672,Adalbertstrasse,bus,"52.50548699996121, 13.42221404498021",['A18'],,
19673,Adamstrasse Ecke Pichelsdorferstrasse,bus,"52.52107038475246, 13.197796510648292","['A34', 'A97']",,
19674,Adamstrasse Ecke Wilhelmstrasse,bus,"52.5210974258045, 13.187990320264987",['A35'],,
19675,Adenauerdamm (Messedamm),u-bahn,"52.51,13.2822",['1'],Q656409,
19676,Adlershof,s-bahn,"52.434722222222,13.541388888889","['KBS 103', 'KBS 103a', 'KBS 106a', 'KBS 105']",Q323551,
19677,Afrikanische Str. (Friedrich-Ebert-Siedlung),u-bahn,"52.560027777778,13.334633333333",['6'],Q559239,
19678,Afrikanischestrasse Ecke Seestrasse,bus,"52.54623694310499, 13.343930832086308",['A89'],,
19679,"Ahrensfeld, Kirche",bus,"52.57532170199278, 13.576515606968998",['A46'],,
196710,Akademie der Wissenschaften,bus,"52.6361286884856, 13.501898618531815",['51B'],,
196711,Alboinstrasse Ecke Prellerweg,bus,"52.45573169907433, 13.369923338330747",['A68'],,
196712,Alexanderplatz,bus,"52.5219449,13.4143847",['A18'],Q65548996,
196713,Alexanderplatz,s-bahn,"52.521388888889,13.411944444444","['KBS 103', 'KBS 102', 'KBS 101', 'KBS 103a']",Q111324700,
196714,Alexanderplatz,u-bahn,"52.5214,13.4119","['A', 'E']",Q17173458,
196715,"Alexanderplatz, Memhardstrasse",strassenbahn,"52.5233439,13.4110773",['69'],Q65227406,
196716,Alexandrinenstrasse Ecke Neuenburgerstrasse,bus,"52.49949226647086, 13.400403454687233",['A24'],,
196717,Almutstrasse Ecke Berliner Strasse,bus,"52.61486318631112, 13.31700949454557",['A12'],,
196718,Alsenstrasse Ecke Bismarckstrasse,bus,"52.46375478831606, 13.331491421282983",['A81'],,
196719,Alsenstrasse Ecke Feuerbachstrasse,bus,"52.46363778457808, 13.331097884872523",['A2'],,
196720,"Alt-Biesdorf, Oberfeldstrasse",bus,"52.50918606891929, 13.553347058493491","['O37', 'A8', 'A8E']",",+nan",
196721,Alt-Buckow Ecke Buckower Damm,bus,"52.42365120067525, 13.436635949176258",['A91'],,
196722,Alt-Friedrichsfelde Ecke Am Tierpark,strassenbahn,"52.50914093654053, 13.518129930582422","['69', '69E']",,
196723,"Alt-Friedrichsfelde, Am Tierpark",bus,"52.5097025850849, 13.518832511815527","['A43', 'A8', 'O37', 'A8E']",,
196724,Alt-Gatow Ecke Groß-Glienicker Weg,bus,"52.48312745096272, 13.182671167963997",['A34E'],,
196725,Alt-Heiligensee,bus,"52.60616921042186, 13.210646859320935",['A14E'],,
196726,Alt-Heiligensee Ecke Sandhauserstrasse,bus,"52.601746367041294, 13.21022269051491","['A14', 'A13']",,
196727,Alt-Karow,bus,"52.60931228539711, 13.481265848599735",['A42'],,
196728,Alt-Kladow Ecke Kladower Damm,bus,"52.453456955410275, 13.143930501157236","['A35E', 'A34', 'A35']",,
196729,"Alt-Lankwitz, Dorfaue",bus,"52.43908382575332, 13.354417745001864",['A81'],,
196730,Alt-Lichtenrade Ecke Goethestrasse,bus,"52.404390044430414, 13.406152459156118",['A82'],,
196731,"Alt-Lichtenrade, Dorfaue",bus,"52.38972622915368, 13.409672538724415",['A82'],,
196732,Alt-Mariendorf,u-bahn,"52.4391,13.3877",['6'],Q262168,
196733,Alt-Mariendorf Ecke Mariendorfer Damm,bus,"52.4401947729646, 13.38731752606722","['A81', 'A76']","nan, nan",
196734,Alt-Marienfelde Ecke Marienfelderallee,bus,"52.41357787421618, 13.363330517921128",['A52'],,
196735,Alt-Marienfelde Ecke Merienfelderallee,bus,"52.413416097126756, 13.363329246822346",['A11'],,
196736,"Alt-Marzahn, Kirche",bus,"52.542423454435976, 13.564061751343658",['O37'],,
196737,Alt-Moabit Ecke Gotzkowskystrasse,bus,"52.52377875537158, 13.329735095213607","['A90', 'A86']","nan, nan",
196738,Alt-Moabit Ecke Paulstrasse,bus,"52.52363146089112, 13.356876202729861",['A24'],,
196739,Alt-Reinickendorf Ecke Rödern Allee,bus,"52.57586051212987, 13.347765981901512",['A72'],,
196740,Alt-Schmöckwitz,strassenbahn,"52.3752767,13.649549",['86'],Q66459540,
196741,Alt-Tempelhof,u-bahn,"52.465952777778,13.385897222222",['6'],Q559212,
196742,Alt-Tempelhof Ecke Tempelhofer Damm,bus,"52.465964306830664, 13.38558297633417",['A68'],", ,+nan",
196743,Alt-Wittenau Ecke Eichborndamm,bus,"52.59187977745068, 13.32645957736823","['A21E', 'A21', 'A15']",,
196744,Alt-Wittenau Ecke Oranienburgerstrasse,bus,"52.58969312574067, 13.334180930412149",['A62'],,
196745,Altenheim Hottengrund,bus,"52.44892366863784, 13.114237745947817",['A35E'],,
196746,Altglienicke,s-bahn,"52.4073,13.5588","['KBS 103a', 'KBS 106a']",Q4736651,
196747,"Altglienicke, Kirche",bus,"52.421845729296805, 13.539407702079252",['A23'],,
196748,"Altglienicke, Kirche",strassenbahn,"52.421845729296805, 13.539407702079252",['84'],,
196749,"Altglienicke, Schönefelder Chaussee",bus,"52.41855858218425, 13.537270832952125",['A23'],,
196750,Am Falkenberg,strassenbahn,"52.41079970042163, 13.570452931545786",['84'],,
196751,Am Grossen Wannsee,bus,"52.420496581432594, 13.167192967572669","['A18', 'A51']",,
196752,Am Großen Wannsee Ecke Königstrasse,bus,"52.420496581432594, 13.167192967572669","['A3', 'S4']",,
196753,Am Karlsbad,bus,"52.505510534075455, 13.36801582264215",['A75'],,
196754,Am Kupfergraben,strassenbahn,"52.5194208,13.3953839","['71', '46', '70']",Q65055027,
196755,Am Nordhafen Ecke Tegelerstrasse,bus,"52.53843836936191, 13.362733894464787",['A90'],,
196756,Am Ostbahnhof,strassenbahn,"52.509822387863856, 13.433731668419947","['74', '64']",,
196757,Am Pilz,bus,"52.64251497264632, 13.300908054411988",['A15'],,
196758,Am Rosenhag,bus,"52.52474356253909, 13.621775828105108","['A44', 'A44E']",,
196759,Am Steinberg,bus,"52.55648144940878, 13.429306764151775","['A42', 'A45']",,
196760,Am Treptower Park Ecke Elsenstrasse,strassenbahn,"52.4917648672198, 13.457703881892664",['87'],,
196761,Am Vierrutenberg Ecke Zabel-Krüger-Damm,bus,"52.61351518095798, 13.343830308232075",['A20'],,
196762,Amrumer Str. (Rudolf-Virchow-Krankenhaus),u-bahn,"52.5425,13.350277777778",['9'],Q557577,
196763,Amtsgericht,bus,"52.50682617853116, 13.297391449613752","['S4', 'A10', 'A94']",,
196764,Amtsgericht Charlottenburg,bus,"52.50571853839105, 13.295347400894903",['A21'],,
196765,Anhalter Bahnhof,s-bahn,"52.503055555556,13.381944444444","['KBS 100c', 'KBS 100e', 'KBS 100d']",Q111324573,
196766,Antonplatz,strassenbahn,"52.5484803,13.4517416","['72', '70', '73', '74', '3']",Q65548849,
196767,Argentinische Allee Ecke Fischerhüttenstrasse,bus,"52.44271134249338, 13.24015363503932",['A53'],,
196768,Arkonaplatz,bus,"52.53753415367688, 13.401767623579223",['A16'],,
196769,Arnimallee,bus,"52.45789378609326, 13.299570204130864",['A68'],,
196770,Arnimstrasse Ecke Wartenbergerstrasse,bus,"52.55810653253893, 13.515860697561052",['A39'],,
196771,Aroser Allee Ecke Lindauer Allee,bus,"52.57376073698464, 13.351849623815717",['A61'],,
196772,Aroser Allee Ecke Lindauerallee,bus,"52.57375413056441, 13.35199910931917",['A14'],,
196773,Aroserallee Ecke Lindauerstrasse,bus,"52.573749285365245, 13.352042648195372",['A12'],,
196774,Askanierring Ecke Falkenhagener Strasse,bus,"52.54891706140618, 13.193495587303872",['A34'],,
196775,Askanischer Platz,bus,"52.50447897041404, 13.382295467838158","['A29', 'A24', 'A75']",,
196776,Attilaplatz,bus,"52.45590179888225, 13.376512495751076","['A68', 'A96', 'A25']",,
196777,Attilastrasse Ecke Röblingstrasse,bus,"52.449663028361556, 13.36685930870775",['A76'],,
196778,Augsburger Str.,u-bahn,"52.500556,13.336389",['2'],Q667035,
196779,"Augsburger Strasse, Nürnbergerstrasse",bus,"52.49970883880637, 13.335701419592034",['A60'],,
196780,Auguste-Viktoria-Allee Ecke Ollenhauerstrasse,bus,"52.56923715909806, 13.32990334068821",['A62'],,
196781,Bachwitzerstrasse,bus,"52.46917849053893, 13.573556288694116",['A27'],,
196782,Badeweg,bus,"52.432234568429315, 13.186697604364635",['A3'],,
196783,Badstrasse Ecke Pankstrasse,bus,"52.55228517646218, 13.381466318985984",['A70'],,
196784,Bahnhof Friedrichstr. (Stadtbahn),u-bahn,"52.520111111111,13.388305555556",['6'],Q3753274,
196785,Bahnhof Lichtenberg,u-bahn,"52.510556,13.496389",['E'],Q3831986,
196786,Bahnhof Wedding,u-bahn,"52.5425,13.366111",['6'],Q4018733,
196787,Bahnhofstrasse Ecke Lindenstrasse,bus,"52.45096281111, 13.572146868709519",['A27'],,
196788,Bahnhofstrasse Ecke Lindenstrasse,strassenbahn,"52.4505094,13.572684","['84', '87']",Q66095701,
196789,Baumschulenstrasse Ecke Köpenicker Landstrasse,strassenbahn,"52.46911904990173, 13.491364972283247","['95', '92']",,
196790,Baumschulenstrasse Ecke Südostallee,bus,"52.46095841731415, 13.481191835004426",['A47'],,
196791,Baumschulenweg,s-bahn,"52.4675,13.489722","['KBS 105', 'KBS 103', 'KBS 106a', 'KBS 103a', 'KBS 106']",Q324336,
196792,Bautzener Strasse Ecke Yorckstrasse,bus,"52.49265331044414, 13.370954942054576",['A19'],,
196793,Bayerischer Platz,u-bahn,"52.488333333333,13.340277777778",['4'],Q668574,
196794,Bayerischestrasse Ecke Wittelsbacherstrasse,bus,"52.38562264698316, 13.425045729828712",['A82'],,
196795,Beeskowdamm Ecke Goerz Allee,bus,"52.40988367033843, 13.273529095833517",['A1'],,
196796,Behring-Krankenhaus,bus,"52.42410894567823, 13.251764544509987",['A10'],,
196797,Bellevue,s-bahn,"52.52,13.348055555556","['KBS 100g', 'KBS 100h']",Q374018,
196798,Belßstrasse Ecke Malteserstrasse,bus,"52.42913175860308, 13.354643221492394",['A83'],,
196799,Belßstrasse Ecke Prezsingstrasse,bus,"52.42719439887323, 13.365896909537325",['A83'],,
1967100,Benschallee Ecke Potsdamer Chaussee,bus,"52.429638035873005, 13.22393270091056",['A3'],,
1967101,Benzolwerk,strassenbahn,"52.426414690299055, 13.546444409734137",['84'],,
1967102,Bergfelde (b Bln),s-bahn,"52.6702,13.3203",['KBS 104'],Q4891640,
1967103,Bergiusstrasse Ecke Haberstrasse,bus,"52.46212669746215, 13.460655911149994",['A77'],,
1967104,Bergstrasse Ecke Bismarckstrasse,bus,"52.45863817204511, 13.33931462421719","['A2', 'A81']",",+nan",
1967105,Bergstrasse Ecke Thorwaldstrasse,bus,"52.45911303271541, 13.348433992418155",['A83'],,
1967106,Berkaer Strasse,bus,"52.48209270683341, 13.281182952838728",['A29'],,
1967107,Berliner Strasse Ecke Bundesallee,bus,"52.48735367071187, 13.33100210517226","['A2', 'A25']",,
1967108,Berliner Strasse Ecke Joachimstalerstrasse,bus,"52.487347586247154, 13.330990285702837",['A81'],,
1967109,Berliner Strasse Ecke Suermondtstrasse,strassenbahn,"52.54900402056681, 13.501740363652805",['70'],,
1967110,Berlinerstrasse Ecke Uhlandstrasse,bus,"52.48647342676964, 13.322501516518328",['A60'],,
1967111,Berlinerstrasse Ecke Unter den Eichen,bus,"52.441846111591126, 13.282724569565573",['A10'],,
1967112,Berlinickeplatz,bus,"52.46607292094852, 13.378516406213421","['A73', 'A96']",,
1967113,Berlinickestrasse Ecke Albrechtstrasse,bus,"52.45613384482348, 13.323889347619627",['A33'],,
1967114,Bernau (b Bln),s-bahn,"52.6763,13.5931",['KBS 106'],Q479789,
1967115,Bernauer Strasse,bus,"52.576296962865115, 13.294692406253237",['A13'],,
1967116,Bernauer Strasse Ecke Brunnenstrasse,bus,"52.53829556916397, 13.396023771544826",['A71'],,
1967117,Bernauerstrasse Ecke Brunnenstrasse,bus,"52.53825328973879, 13.395985620128378",['A61'],,
1967118,Bersarinplatz,strassenbahn,"52.519215,13.4525257","['13', '4']",Q65706258,
1967119,Betriebsbahnhof Rummelsburg,s-bahn,"52.4939,13.4978",['KBS 102'],Q829009,
1967120,Betriebsbahnhof Schöneweide,s-bahn,"52.44676,13.52391","['KBS 103', 'KBS 103a', 'KBS 106a', 'KBS 105']",Q4526101,
